Date,AAL.L,AZN.L,BARC.L,BP.L,CPG.L,DGE.L,GSK.L,HSBA.L,LLOY.L,REL.L,RIO.L,RR.L,SHEL.L,ULVR.L,VOD.L
2025-05-01,2056.951904296875,10607.263671875,294.7757568359375,349.84735107421875,2501.365966796875,2097.433837890625,1462.536376953125,824.5074462890625,71.32893371582031,4074.335205078125,4428.9697265625,766.96826171875,2435.7763671875,5052.89453125,73.72005462646484
2025-05-02,2095.20703125,10753.25390625,301.0252380371094,350.1471862792969,2551.353271484375,2119.427978515625,1448.041015625,845.20263671875,70.56906127929688,4120.32763671875,4500.953125,783.9675903320312,2485.761474609375,5095.6611328125,72.92047882080078
2025-05-06,2030.467529296875,10699.2578125,298.07550048828125,354.99505615234375,2601.340576171875,2155.418212890625,1449.5406494140625,846.3023071289062,71.60890197753906,4109.3291015625,4477.45849609375,781.167724609375,2433.277099609375,5110.63037109375,72.94047546386719
2025-05-07,2028.0152587890625,10503.271484375,296.1256408691406,350.69696044921875,2621.335693359375,2163.416015625,1378.56298828125,843.0031127929688,72.22879791259766,4081.333740234375,4538.4443359375,765.9683227539062,2428.2783203125,5129.875,71.5412368774414
2025-05-08,2005.94482421875,10133.296875,305.02490234375,355.3449401855469,2610.33837890625,2178.412109375,1363.5677490234375,843.4766845703125,72.62873840332031,4022.784912109375,4443.96630859375,793.9671630859375,2435.2763671875,5026.16552734375,70.26193237304688
2025-05-09,2009.378173828125,10239.2890625,306.9747619628906,372.1375732421875,2604.339599609375,2178.412109375,1377.0634765625,849.075927734375,73.00867462158203,4029.784423828125,4495.4541015625,791.5672607421875,2457.269775390625,5045.41064453125,70.32189178466797
2025-05-12,2120.71044921875,10271.287109375,313.27423095703125,380.4339904785156,2614.33740234375,2176.41259765625,1399.0565185546875,881.7711181640625,73.02867889404297,3912.790771484375,4660.91552734375,784.967529296875,2491.259765625,4965.22265625,69.08256530761719
2025-05-13,2194.7685546875,10179.2939453125,316.823974609375,382.5830383300781,2605.339599609375,2117.428466796875,1357.5697021484375,875.9719848632812,73.38861846923828,3948.788818359375,4698.4072265625,800.9668579101562,2521.750732421875,4882.896484375,68.8027114868164
2025-05-14,2158.475341796875,10021.3046875,320.2736511230469,380.83380126953125,2539.356201171875,2121.427490234375,1359.5689697265625,870.97265625,74.92838287353516,3997.7861328125,4682.91064453125,796.967041015625,2513.753173828125,4876.48193359375,68.30298614501953
2025-05-15,2102.0732421875,10141.2958984375,322.27349853515625,368.1463928222656,2636.331787109375,2157.417724609375,1362.228515625,879.3714599609375,74.76840209960938,4061.78271484375,4690.90869140625,815.9662475585938,2472.525146484375,4917.55078125,70.06202697753906
2025-05-16,2026.5439453125,10329.283203125,325.4732360839844,372.6950988769531,2634.332275390625,2151.41943359375,1394.22216796875,882.6709594726562,74.98837280273438,4098.78076171875,4674.91259765625,809.5664672851562,2490.021728515625,4945.35205078125,71.14144134521484
2025-05-19,2029.4866943359375,10371.2802734375,325.6732482910156,365.39715576171875,2626.334228515625,2131.4248046875,1396.2216796875,881.1712036132812,75.82823944091797,4105.7802734375,4644.91943359375,819.1661376953125,2472.525146484375,4974.2216796875,72.4207534790039
2025-05-20,2057.932861328125,10417.27734375,329.5729064941406,365.59710693359375,2669.323486328125,2136.42333984375,1415.218017578125,889.070068359375,78.00790405273438,4098.78076171875,4672.4130859375,817.566162109375,2486.0224609375,5043.724609375,77.67790222167969
2025-05-21,2100.111572265625,10491.2724609375,327.9730529785156,362.1480712890625,2686.319091796875,2132.424560546875,1429.715087890625,884.470703125,77.96791076660156,4128.779296875,4650.41796875,824.3659057617188,2477.024169921875,5064.0400390625,78.25759887695312
2025-05-22,2079.512451171875,10373.2802734375,326.6231384277344,356.6995849609375,2689.318359375,2060.44384765625,1428.21533203125,880.4712524414062,78.46783447265625,4096.78076171875,4585.93310546875,838.9652709960938,2439.53125,5038.3779296875,78.87725830078125
2025-05-23,2149.64697265625,10435.2763671875,323.2734069824219,356.09979248046875,2690.318115234375,2020.4547119140625,1425.2159423828125,868.6730346679688,77.80793762207031,4112.7802734375,4561.43896484375,835.7654418945312,2419.535400390625,5020.2001953125,77.05823516845703
2025-05-27,2192.806884765625,10483.2724609375,328.0730285644531,359.94866943359375,2683.31982421875,2030.4520263671875,1447.71142578125,867.2732543945312,78.46783447265625,4122.77978515625,4497.45361328125,851.5647583007812,2446.0302734375,5037.30859375,77.45802307128906
2025-05-28,2142.78076171875,10385.279296875,323.9233703613281,358.1492004394531,2655.326904296875,2005.458740234375,1446.2117919921875,865.2735595703125,76.60812377929688,4067.782470703125,4449.96484375,857.7645263671875,2444.5302734375,5005.23046875,77.01826477050781
2025-05-29,2162.889404296875,10397.2783203125,326.023193359375,357.8992614746094,2649.328369140625,2015.4560546875,1455.7099609375,871.272705078125,77.2080307006836,3989.78662109375,4459.96240234375,850.9647827148438,2441.03125,5002.02294921875,76.81837463378906
2025-05-30,2162.889404296875,10719.255859375,327.47308349609375,359.6487731933594,2604.339599609375,2016.455810546875,1506.69970703125,873.0723876953125,77.18802642822266,3993.786376953125,4400.97607421875,866.1641845703125,2449.02978515625,5033.03173828125,76.8383560180664
2025-06-02,2219.94677734375,10573.2666015625,327.0231018066406,362.99786376953125,2590.34326171875,1987.463623046875,1516.69775390625,875.7720336914062,77.7879409790039,4003.785888671875,4377.4814453125,868.7640380859375,2468.02587890625,4973.15283203125,76.73841857910156
2025-06-03,2179.94775390625,10637.26171875,329.2229309082031,365.29718017578125,2579.34619140625,1989.962890625,1484.7041015625,875.6719970703125,77.02806091308594,3989.78662109375,4336.4912109375,894.1630249023438,2509.51806640625,4952.8369140625,76.338623046875
2025-06-04,2233.4462890625,10765.2529296875,325.9232177734375,358.4490966796875,2578.346435546875,2038.4498291015625,1493.7022705078125,872.4724731445312,76.56813049316406,4010.78564453125,4339.990234375,891.1631469726562,2479.523681640625,4963.529296875,75.83889770507812
2025-06-05,2293.44482421875,10699.2578125,327.0231018066406,357.7992858886719,2597.341552734375,1952.972900390625,1511.69873046875,873.2723999023438,76.6681137084961,3978.787353515625,4389.978515625,876.36376953125,2478.524169921875,4961.390625,73.48197937011719
2025-06-06,2216.94677734375,10781.251953125,333.1726379394531,361.34832763671875,2595.342041015625,1932.4783935546875,1512.6986083984375,881.5711669921875,76.90807342529297,3974.787353515625,4354.48681640625,884.96337890625,2507.0185546875,4963.529296875,73.46199035644531
2025-06-09,2195.947265625,10771.2529296875,332.4226989746094,362.09808349609375,2576.346923828125,1972.967529296875,1508.6993408203125,886.0704956054688,76.96807098388672,3920.790283203125,4360.9853515625,888.1632690429688,2504.51904296875,4940.005859375,73.08207702636719
2025-06-10,2195.447265625,10871.24609375,323.32342529296875,373.69482421875,2607.339111328125,1996.461181640625,1508.199462890625,875.0721435546875,75.66826629638672,3909.791015625,4375.48193359375,879.963623046875,2595.00146484375,4978.4990234375,72.8021469116211
2025-06-11,2142.948486328125,10905.2431640625,322.97344970703125,373.4949035644531,2615.3369140625,1967.468994140625,1522.696533203125,873.8722534179688,76.04820251464844,3913.790771484375,4349.98828125,893.3630981445312,2581.00439453125,4958.18310546875,72.3422622680664
2025-06-12,2133.44873046875,11029.234375,323.9233703613281,380.5928955078125,2579.34619140625,1969.96826171875,1549.1912841796875,875.3720092773438,76.80809020996094,3914.790771484375,4301.49951171875,887.3633422851562,2613.997802734375,4975.29150390625,73.38200378417969
2025-06-13,2113.44921875,10985.23828125,319.27374267578125,386.2413024902344,2553.3525390625,1949.473876953125,1511.1988525390625,866.3733520507812,76.4881362915039,3894.791748046875,4287.50244140625,869.9639892578125,2630.49462890625,4956.04443359375,73.68193054199219
2025-06-16,2128.948974609375,10817.2490234375,325.5732421875,382.59234619140625,2552.35302734375,1905.4857177734375,1485.2039794921875,875.4719848632812,77.14804077148438,3946.7890625,4301.9990234375,885.3634033203125,2624.995849609375,4952.8369140625,75.62145233154297
