Date,AAL.L,AZN.L,BARC.L,BP.L,CPG.L,DGE.L,GSK.L,HSBA.L,LLOY.L,REL.L,RIO.L,RR.L,SHEL.L,ULVR.L,VOD.L
2020-06-19,0.4352775544542735,0.32606738292654436,0.2826924560746016,0.36343509970554644,0.12463061925480479,0.2920452230404418,0.17269240673897657,-0.15936849806400655,-0.11208553343758709,0.25836330330543,0.3132656697510796,-0.20987282976825472,0.38476956269221696,0.015689759860741725,0.17973555180944922
2020-06-22,0.4619316227675365,0.2977551537539882,0.2409838882768669,0.2958788849897942,0.07630338048978835,0.17767135040587467,0.14393446174664826,-0.20219990764849338,-0.12308898901727794,0.21943532407534594,0.3273440517083681,-0.22447319392055043,0.27800415779481025,-0.04990253144210777,0.11034501343507386
2020-06-23,0.4196815739054074,0.30547084224481424,0.15861616860038752,0.23195302743046176,0.03605221088871735,0.16745634635442763,0.14798159079163864,-0.24200006452239686,-0.12398757070329769,0.25146904660394576,0.32705466381281845,-0.2192548057515279,0.21703047543971143,-0.0055883345354585945,0.15535019613560186
2020-06-24,0.48415487863189144,0.26950652096604744,0.30791044665689915,0.2068218122786234,0.2000995721968235,0.2903225486181469,0.19934747101921735,-0.2088776569449149,-0.01619221008668581,0.27273897986932183,0.348225511007906,-0.06337417997276895,0.1581786890453103,0.04828257819208215,0.16950992375763652
2020-06-25,0.2653028641202164,0.19669525095801532,0.24807316512534738,0.023003375112837787,0.17783034803603637,0.21807171275384385,0.16475199886133773,-0.2299028568344812,-0.054391341468500665,0.18757387341812626,0.19786252907211876,-0.011424704549380493,-0.02274298063748781,0.05075173490712914,0.1810499257143301
2020-06-26,0.23130029178704237,0.2572995286277231,0.15919833037754705,-0.07473930263460393,0.14343153835092481,0.17572178775266556,0.13038929919357578,-0.24622477077657678,-0.1456575363897914,0.12596482418711807,0.12264386425741614,-0.19647353950465785,-0.09558538768614289,0.08872176230394047,0.14551661714362285
2020-06-29,0.21819473247652343,0.24673094851721644,0.06723465351573066,-0.0924887304296611,-0.04669901884005345,0.03967928247781005,0.11379337002844214,-0.25667791021997377,-0.2047390935364124,0.05866307000596138,0.15013341529624302,-0.3297140179284793,-0.10951340908131413,0.07677156198759771,0.07621374410347426
2020-06-30,0.25665674238785985,0.27905948919766055,0.24042324590509523,0.018274186240247348,-0.004991955197529929,0.13472667442817587,0.1517841577938106,-0.1846533683020508,-0.1027766210777401,0.12125085163629645,0.24064638419934292,-0.21442326662711064,0.006337037218601127,0.09789874490758055,0.16574756515654143
2020-07-01,0.3154431104312865,0.2025904471599973,0.27127645995297156,0.015721404706318554,0.04913925131217978,0.09477571497849091,0.11391611533405621,-0.16826982556186298,-0.04686580883821545,0.10094871331583688,0.2093086638082049,-0.06504813673397103,0.007194051324699524,0.07280633776420542,0.1805143557894795
2020-07-02,0.2744986685301787,0.1912417925510279,0.33163337232353785,-0.013973949421394738,0.012262747814770103,0.1188863407611378,0.09918470967783866,-0.11546512151293964,0.05500004928614244,0.12289045026638812,0.21527499748124912,-0.03640568145601586,-0.018083138828633216,0.07947426628132415,0.20867275960354936
2020-07-03,0.3539161430797191,0.20107035196910839,0.49070737986333346,0.007759831953478402,0.10938859681810587,0.17011765649576716,0.10138987171119473,-0.028224021205103367,0.19862046178865667,0.16416632819675359,0.23925694788799357,0.062295219165794835,-0.02241817192921014,0.10175174914297003,0.2514600767191715
2020-07-06,0.4374420291793828,0.20730664580793223,0.6098993801534303,0.02546037966974457,0.21454538426730263,0.1748023336231641,0.09685320237119299,0.06335629760308437,0.2297178071022694,0.16595846764565425,0.22262518294810052,0.27883530492143604,-0.04167879266124619,0.0906252433126371,0.25983708410995265
2020-07-07,0.5331802370497194,0.14781660885778192,0.6425722062809918,0.08463482050653304,0.1822729198308244,0.1733115121216353,0.1016664754685157,0.059290025147851866,0.33020758390712035,0.1220496967332183,0.21310820081999604,0.5834660348486742,0.022264288726297154,0.08853037666149022,0.2711219788108381
2020-07-08,0.43779860659756675,0.1475500778636638,0.44731971046136443,0.05149275796645569,0.09999986188466026,0.11337418490992812,0.08839418306244662,-0.02230534361061287,0.17651976868243002,0.07137333297596893,0.1981991854991636,0.24286244686509195,-0.02762784680853314,0.047967139348464194,0.1920042131522708
2020-07-09,0.3091800066313988,0.20057139895947507,0.30815487509576167,0.010386147183660155,-0.006846549410937874,0.11716618296904668,0.08979603788509638,-0.04540035948027088,0.12171682126452721,0.09507265653557373,0.21236582316678887,0.052428182488658104,-0.0763781242076006,0.051740375675966455,0.17790481357828902
2020-07-10,0.24457215701955826,0.1872041826685915,0.241230384868111,-0.04283476072662695,-0.09119389547066581,0.09992041184567246,0.07777695738962476,-0.10512547964536112,0.005806578316623234,0.06608240290357936,0.21585074647058433,-0.014101915673293997,-0.10990557370363618,0.05998279888338143,0.13657268951276724
2020-07-13,0.2479148471250765,0.15166418841512885,0.19963081874780997,-0.037569581614544156,-0.15410062568756566,0.05582994097122773,0.035757093989772004,-0.11309322095593688,-0.043725599853979835,0.02390553195820888,0.19283684990815675,-0.06482072194778055,-0.10536883232725147,0.04374097593783133,0.11606582372941832
2020-07-14,0.23227696231218098,0.08874575390508332,0.24104735170878744,-0.015621109260822053,-0.11412608343644115,0.03849117085216425,0.019755963350614802,-0.11989693769000875,-0.00802254518820189,0.03259638920411434,0.17198543398540056,-0.034873623360334394,-0.07617051137528785,0.022250857139742397,0.11178147088012858
2020-07-15,0.3447511445684839,0.11766242130467064,0.4101149978197218,0.07352541631939347,-0.08363486695855338,0.08244267784785309,0.0393764703305266,-0.05954443598337866,0.11447297808850077,0.09023459619191221,0.24873926620193476,0.08451609788937486,0.02253927316188742,0.06827837788864266,0.19591369764151967
2020-07-16,0.34965779094441385,0.09874663615929813,0.37092299701834386,0.08523458843640985,-0.12762617071950677,0.07437550878676369,0.006908656914006439,-0.05806227167317313,0.10667586051562061,0.06111675357179602,0.24133733501779675,0.07440996111282683,0.04847976623285799,0.09017135518761732,0.2051010854445754
2020-07-17,0.26321724112826184,0.05395247236006928,0.30790438001576814,0.03750218074630429,-0.141141120482141,0.034673517261943454,-0.007935118666731467,-0.07916026391950204,0.06502451345234195,0.02492403357144557,0.1804010677151089,0.002989793767511628,-0.006030950240530797,0.09536030204146617,0.16695501291823112
2020-07-20,0.3024613858380465,0.04544336347068634,0.28073823112658136,0.06363010112197864,-0.10647978176493467,0.07427285798419203,-0.006103222672990127,-0.06352423899864457,0.07021904445342475,0.01744524192992314,0.16555779509271384,0.020770170592881332,0.024525661392097664,0.07655542635197321,0.15133561900786097
2020-07-21,0.3796269013164151,0.0392639858435746,0.3327939222702121,0.07635634205721553,-0.07077887576209685,0.08409207133983387,-0.0032579333301282487,-0.04495356660833982,0.08299114668722574,0.059077492203112314,0.24549328907472723,0.038711819859799546,0.036897551681788654,0.081049777509838,0.1979780497003676
2020-07-22,0.3872867921889922,0.04665443064726116,0.33295318890401204,0.03470773550537798,-0.10494309154595882,0.05342359307755551,0.0038523055118229177,-0.04437877368920318,0.09460149628688952,0.051967997479703154,0.22123417408895873,0.016635002286806033,0.0034218348072194704,0.0705655736007853,0.2048003381957062
